# period  BIC_array
1.778851284235552832e+00 -6.120445711329011829e+00
1.779922715843459402e+00 -6.855640066964042489e+00
1.780995438911259887e+00 -6.471282478336320310e+00
1.782069455775372235e+00 -5.925004233925733388e+00
1.783144768777853661e+00 -6.511305385359605680e+00
1.784221380266417079e+00 -7.672621778644383994e+00
1.785299292594449083e+00 -8.071025636119770752e+00
1.786378508121027275e+00 -7.992360087868178198e+00
1.787459029210934913e+00 -8.253391199901329855e+00
1.788540858234682451e+00 -8.560249511849860937e+00
1.789623997568521974e+00 -8.381563154181094433e+00
1.790708449594464735e+00 -8.115222791043834150e+00
1.791794216700300924e+00 -8.185949858790309008e+00
1.792881301279612316e+00 -8.536972835386677616e+00
1.793969705731795372e+00 -8.949720767537314714e+00
1.795059432462076332e+00 -9.027033623242004978e+00
1.796150483881528315e+00 -8.864082513755420223e+00
1.797242862407091302e+00 -8.734727378858906377e+00
1.798336570461585682e+00 -8.695682335845390298e+00
1.799431610473735788e+00 -8.261032500342480489e+00
1.800527984878184329e+00 -7.330695138578562364e+00
1.801625696115510822e+00 -6.525298846701048205e+00
1.802724746632251351e+00 -6.879938158426170958e+00
1.803825138880913226e+00 -7.538699532393366098e+00
1.804926875319997404e+00 -7.141963102276463360e+00
1.806029958414014258e+00 -6.493983186803802710e+00
1.807134390633502896e+00 -6.723998375247788317e+00
1.808240174455049143e+00 -6.613019218175509195e+00
1.809347312361304860e+00 -5.018821587321099287e+00
1.810455806841003712e+00 -3.546707355357398228e+00
1.811565660388984034e+00 -4.381744930643662883e+00
1.812676875506205265e+00 -5.930897469624596852e+00
1.813789454699766601e+00 -5.689800612933254342e+00
1.814903400482926754e+00 -5.139647449005906310e+00
1.816018715375120607e+00 -5.978793461199302328e+00
1.817135401901982084e+00 -6.427991003980537243e+00
1.818253462595359693e+00 -5.143873193012382217e+00
1.819372899993337622e+00 -4.206604616694676224e+00
1.820493716640255499e+00 -5.264507864904885537e+00
1.821615915086723048e+00 -6.878337199538123059e+00
1.822739497889646509e+00 -7.084116739456362666e+00
1.823864467612242857e+00 -7.106237394566505827e+00
1.824990826824061330e+00 -7.793839290781875206e+00
1.826118578101002754e+00 -8.057553094691911610e+00
1.827247724025337527e+00 -7.333701200808263820e+00
1.828378267185728712e+00 -6.978875318182190313e+00
1.829510210177248686e+00 -7.502914413239523128e+00
1.830643555601400907e+00 -8.374476432456162911e+00
1.831778306066139672e+00 -8.715113706891315815e+00
1.832914464185886994e+00 -8.785162616643788169e+00
1.834052032581558134e+00 -9.014259101078550884e+00
1.835191013880577593e+00 -9.212554405048422268e+00
1.836331410716901091e+00 -8.942633400196427829e+00
1.837473225731035331e+00 -8.427332963001731514e+00
1.838616461570058869e+00 -8.030861512919614142e+00
1.839761120887640100e+00 -8.139576306290791763e+00
1.840907206344062796e+00 -8.637765536764504759e+00
1.842054720606241869e+00 -8.710487006274547639e+00
1.843203666347746905e+00 -8.435640157273383011e+00
1.844354046248822598e+00 -8.438884798527169551e+00
1.845505862996406066e+00 -8.644126693033058473e+00
1.846659119284153716e+00 -7.956792501991571953e+00
1.847813817812458126e+00 -6.499305256827142330e+00
1.848969961288470243e+00 -5.646289079567850422e+00
1.850127552426121813e+00 -6.600192453106046742e+00
1.851286593946141812e+00 -7.132073290422226819e+00
1.852447088576084866e+00 -6.529847302697476152e+00
1.853609039050347462e+00 -6.393557756875338782e+00
1.854772448110191485e+00 -7.199384294936066908e+00
1.855937318503765532e+00 -6.609018615740296809e+00
1.857103652986124676e+00 -4.746409239561558024e+00
1.858271454319255556e+00 -4.010995796841712036e+00
1.859440725272096140e+00 -5.322215346842426698e+00
1.860611468620557485e+00 -6.012715259312017224e+00
1.861783687147547273e+00 -5.499555806493617638e+00
1.862957383642988241e+00 -5.770236378553477152e+00
1.864132560903845270e+00 -6.869973906487416571e+00
1.865309221734144263e+00 -6.514127623277317980e+00
1.866487368944995229e+00 -5.128713325939429524e+00
1.867667005354614718e+00 -4.812251927767078996e+00
1.868848133788349575e+00 -5.954899155657358278e+00
1.870030757078695594e+00 -6.777588931140712702e+00
1.871214878065324827e+00 -6.740324108133904701e+00
1.872400499595106016e+00 -7.070802360362563377e+00
1.873587624522127904e+00 -7.946968775484151593e+00
1.874776255707721884e+00 -7.967087300047865028e+00
1.875966396020483318e+00 -7.211004712776230008e+00
1.877158048336298846e+00 -6.906947503885476181e+00
1.878351215538365482e+00 -7.415887820154466681e+00
1.879545900517216150e+00 -7.978262906649092656e+00
1.880742106170742778e+00 -8.047124367587684901e+00
1.881939835404216943e+00 -8.241424305609257317e+00
1.883139091130318299e+00 -8.759182115688304293e+00
1.884339876269154113e+00 -8.855972168834227887e+00
1.885542193748285023e+00 -8.315638661805110132e+00
1.886746046502749241e+00 -7.968888289655296830e+00
1.887951437475082095e+00 -8.156194040168884385e+00
1.889158369615347111e+00 -8.510394511629783665e+00
1.890366845881154223e+00 -8.568971476382216679e+00
1.891576869237686642e+00 -8.651157354251381548e+00
1.892788442657724612e+00 -9.019372514599695023e+00
1.894001569121670281e+00 -9.250034373326116111e+00
1.895216251617568792e+00 -8.936202500196259280e+00
1.896432493141138487e+00 -8.605042230900608047e+00
1.897650296695791328e+00 -8.636920431433395606e+00
1.898869665292659104e+00 -8.892973398699723475e+00
1.900090601950618519e+00 -9.020680539596355629e+00
1.901313109696313619e+00 -9.088156171050286503e+00
1.902537191564184660e+00 -9.290656883168253444e+00
1.903762850596491196e+00 -9.535808016475243676e+00
1.904990089843336509e+00 -9.517091948600068463e+00
1.906218912362695583e+00 -9.314225827905374899e+00
1.907449321220435534e+00 -9.184902172152192179e+00
1.908681319490347361e+00 -9.167122344303379577e+00
1.909914910254167042e+00 -9.230070010024519434e+00
1.911150096601603066e+00 -9.250876301521543610e+00
1.912386881630362856e+00 -9.194101320235745334e+00
1.913625268446174754e+00 -9.176264831982052783e+00
1.914865260162819549e+00 -9.323021619475184707e+00
1.916106859902153126e+00 -9.370090859003539663e+00
1.917350070794133554e+00 -9.053283002128750923e+00
1.918594895976847958e+00 -8.521770973758975742e+00
1.919841338596535829e+00 -8.202570524669795304e+00
1.921089401807620556e+00 -8.265177226043078917e+00
1.922339088772732740e+00 -8.177813827492855125e+00
1.923590402662737286e+00 -7.907755999186861118e+00
1.924843346656760712e+00 -7.957241026457836597e+00
1.926097923942218904e+00 -8.326069917909080687e+00
1.927354137714840654e+00 -8.263293516049202481e+00
1.928611991178699414e+00 -7.727433212735832058e+00
1.929871487546238162e+00 -7.269767283549640524e+00
1.931132630038296494e+00 -7.281004189632653834e+00
1.932395421884139486e+00 -7.397759629517167923e+00
1.933659866321482568e+00 -7.401727836748591471e+00
1.934925966596522384e+00 -7.580352823730777345e+00
1.936193725963963219e+00 -7.955893322376709875e+00
1.937463147687044529e+00 -8.120302204426366188e+00
1.938734235037570031e+00 -8.037763504337931408e+00
1.940006991295932792e+00 -7.938141562746068303e+00
1.941281419751147652e+00 -7.892009923844170771e+00
1.942557523700877642e+00 -7.924935068779063840e+00
1.943835306451461742e+00 -8.140637774004972016e+00
1.945114771317944857e+00 -8.446714371565803958e+00
1.946395921624103575e+00 -8.595777291948479615e+00
1.947678760702479694e+00 -8.626599099451709662e+00
1.948963291894404870e+00 -8.696749864815615183e+00
1.950249518550032368e+00 -8.741122782210823061e+00
1.951537444028364154e+00 -8.649150984912125750e+00
1.952827071697282424e+00 -8.565152693545428519e+00
1.954118404933574915e+00 -8.646430949512023290e+00
1.955411447122969548e+00 -8.889175568910104630e+00
1.956706201660160849e+00 -8.991309279585607328e+00
1.958002671948840367e+00 -8.894348041767443647e+00
1.959300861401726879e+00 -8.790641989845767057e+00
1.960600773440593914e+00 -8.865054944001940385e+00
1.961902411496304177e+00 -8.931802906747520865e+00
1.963205779008836638e+00 -8.680786888290299430e+00
1.964510879427317169e+00 -8.260432062191739533e+00
1.965817716210050747e+00 -8.096127827757641171e+00
1.967126292824547873e+00 -8.615142944088802324e+00
1.968436612747560543e+00 -8.576623194187959598e+00
1.969748679465109786e+00 -8.070341984217293430e+00
1.971062496472517189e+00 -7.704948219485459049e+00
1.972378067274436875e+00 -8.333075964320300955e+00
1.973695395384883478e+00 -8.358188875700648168e+00
1.975014484327267894e+00 -7.732536635999053942e+00
1.976335337634426148e+00 -7.246939298285724362e+00
1.977657958848651143e+00 -7.963583900437356533e+00
1.978982351521725747e+00 -8.200635150427956432e+00
1.980308519214950325e+00 -7.611080539683712232e+00
1.981636465499180710e+00 -7.200165644028743372e+00
1.982966193954856404e+00 -7.950568979872969066e+00
1.984297708172033214e+00 -8.297021957367064715e+00
1.985631011750416564e+00 -7.810657205006805270e+00
1.986966108299393463e+00 -7.580342082892798317e+00
1.988303001438063156e+00 -8.208212589617801314e+00
1.989641694795273752e+00 -8.429769685744190610e+00
1.990982192009651985e+00 -8.070773726666971015e+00
1.992324496729637628e+00 -8.112609531659472850e+00
1.993668612613516578e+00 -8.672351029047376869e+00
1.995014543329450607e+00 -8.825260466908957824e+00
1.996362292555517337e+00 -8.607597603493104543e+00
1.997711863979738434e+00 -8.768811611805404027e+00
1.999063261300115135e+00 -9.044659861685204305e+00
2.000416488224663336e+00 -8.881211097625168804e+00
2.001771548471441786e+00 -8.768226443681101046e+00
2.003128445768595167e+00 -9.058369928066213106e+00
2.004487183854380739e+00 -9.354679415733130554e+00
2.005847766477206751e+00 -9.437030896589817530e+00
2.007210197395664864e+00 -9.398882715126887888e+00
2.008574480378564786e+00 -9.506783835939586425e+00
2.009940619204971135e+00 -9.602081705519594834e+00
2.011308617664235854e+00 -9.604593324357438178e+00
2.012678479556035072e+00 -9.589248183481117849e+00
2.014050208690403743e+00 -9.638871001171651187e+00
2.015423808887768509e+00 -9.691096302597316026e+00
2.016799283978987667e+00 -9.744137690899947302e+00
2.018176637805384033e+00 -9.795872171788573723e+00
2.019555874218780911e+00 -9.810137693415754256e+00
2.020936997081538511e+00 -9.786915979609602800e+00
2.022320010266589918e+00 -9.738437182560005567e+00
2.023704917657475288e+00 -9.667238787538622091e+00
2.025091723148382261e+00 -9.542066252125209758e+00
2.026480430644179709e+00 -9.275260897238922553e+00
2.027871044060454597e+00 -8.935037137452354727e+00
2.029263567323550177e+00 -8.875208189056706942e+00
2.030658004370598846e+00 -8.996107781622640687e+00
2.032054359149565226e+00 -8.938599235601031978e+00
2.033452635619279913e+00 -8.779408550016455592e+00
2.034852837749477228e+00 -8.737204377787861631e+00
2.036254969520832958e+00 -8.544301987005269439e+00
2.037659034925000778e+00 -7.982526877906025220e+00
2.039065037964653548e+00 -7.493375817029345853e+00
2.040472982653518397e+00 -7.646319860380685896e+00
2.041882873016415800e+00 -7.847547881301579764e+00
2.043294713089299108e+00 -7.702111399084742516e+00
2.044708506919288737e+00 -7.698528230665374394e+00
2.046124258564717024e+00 -8.023308961652560356e+00
2.047541972095162865e+00 -7.856507593439232551e+00
2.048961651591491684e+00 -7.077775141738470666e+00
2.050383301145895398e+00 -6.560136052205393753e+00
2.051806924861931947e+00 -7.017189727798381682e+00
2.053232526854560369e+00 -7.338155421686678892e+00
2.054660111250186993e+00 -7.058339192918765548e+00
2.056089682186702294e+00 -7.048501658795657931e+00
2.057521243813519973e+00 -7.791947594875750838e+00
2.058954800291619147e+00 -7.810355390669428743e+00
2.060390355793580763e+00 -7.068934087832872137e+00
2.061827914503632897e+00 -6.630665779247806313e+00
2.063267480617689387e+00 -7.267795039843463201e+00
2.064709058343390691e+00 -7.641199043127357982e+00
2.066152651900144299e+00 -7.475325405325861539e+00
2.067598265519165146e+00 -7.699605588842928228e+00
2.069045903443520018e+00 -8.312450855825545659e+00
2.070495569928166635e+00 -8.056724016854104775e+00
2.071947269239996281e+00 -7.544000361976713975e+00
2.073401005657875551e+00 -7.589384328879873465e+00
2.074856783472685429e+00 -8.037571119772906059e+00
2.076314606987370137e+00 -8.115986043624843660e+00
2.077774480516972666e+00 -8.117571086107545852e+00
2.079236408388682733e+00 -8.484212080493762187e+00
2.080700394941876308e+00 -8.874286518775534205e+00
2.082166444528156912e+00 -8.660077849858225818e+00
2.083634561511404026e+00 -8.413581035257038820e+00
2.085104750267813500e+00 -8.539590274345982834e+00
2.086577015185939743e+00 -8.835666676670257402e+00
2.088051360666741463e+00 -8.988801994028790432e+00
2.089527791123625189e+00 -9.087989461077654596e+00
2.091006310982487015e+00 -9.301679612222756077e+00
2.092486924681760563e+00 -9.533994759707297817e+00
2.093969636672459167e+00 -9.582703268688419485e+00
2.095454451418220287e+00 -9.485438588981992325e+00
2.096941373395353025e+00 -9.421290503942145733e+00
2.098430407092876759e+00 -9.403727850938253141e+00
2.099921557012573992e+00 -9.411978930093937379e+00
2.101414827669031204e+00 -9.405319270794052500e+00
2.102910223589685046e+00 -9.352107412378927620e+00
2.104407749314870291e+00 -9.312395336202939689e+00
2.105907409397860697e+00 -9.392030240813824093e+00
2.107409208404920964e+00 -9.449409669210353968e+00
2.108913150915349810e+00 -9.249555129175632828e+00
2.110419241521527933e+00 -8.903132294637657651e+00
2.111927484828964197e+00 -8.697568622105677605e+00
2.113437885456339593e+00 -8.648197502638026890e+00
2.114950448035560981e+00 -8.492252941685705991e+00
2.116465177211802828e+00 -8.398564449593550307e+00
2.117982077643556948e+00 -8.656513893095848289e+00
2.119501154002680021e+00 -8.863493034233783874e+00
2.121022410974442884e+00 -8.629830372597325550e+00
2.122545853257573611e+00 -8.351179655441228533e+00
2.124071485564313022e+00 -8.347388937212713245e+00
2.125599312620459092e+00 -8.309946361289235028e+00
2.127129339165415356e+00 -8.150701493984456647e+00
2.128661569952243759e+00 -8.295177111247539870e+00
2.130196009747706398e+00 -8.747581539713564780e+00
2.131732663332324140e+00 -8.872980371355083662e+00
2.133271535500419702e+00 -8.667292393209891088e+00
2.134812631060170940e+00 -8.644755808831064314e+00
2.136355954833659698e+00 -8.749959421268613369e+00
2.137901511656918885e+00 -8.645218751129959855e+00
2.139449306379989757e+00 -8.570925357411283585e+00
2.140999343866968108e+00 -8.814741749387849268e+00
2.142551628996055335e+00 -9.206307818981031232e+00
2.144106166659612622e+00 -9.327461618032998558e+00
2.145662961764206234e+00 -9.222836494240368665e+00
2.147222019230666579e+00 -9.222449168738535263e+00
2.148783343994134842e+00 -9.315014316219730972e+00
2.150346941004117607e+00 -9.308933957613476196e+00
2.151912815224538811e+00 -9.186893111463746209e+00
2.153480971633789043e+00 -9.126010438054777296e+00
2.155051415224783273e+00 -9.210049559697836230e+00
2.156624151005011480e+00 -9.418563649506722868e+00
2.158199183996591941e+00 -9.489469566494108221e+00
2.159776519236324521e+00 -9.305312551234806051e+00
2.161356161775744855e+00 -9.076756047378580661e+00
2.162938116681176304e+00 -9.031521278044465362e+00
2.164522389033788130e+00 -9.034951131691855153e+00
2.166108983929646126e+00 -8.681368730273220535e+00
2.167697906479769898e+00 -8.184785389158832913e+00
2.169289161810186162e+00 -8.155810364413127900e+00
2.170882755061982916e+00 -8.773126876240326055e+00
2.172478691391367178e+00 -8.756984427305951613e+00
2.174076975969720493e+00 -8.238291419288884754e+00
2.175677613983652670e+00 -8.026866942296010166e+00
2.177280610635059954e+00 -8.419227748216940199e+00
2.178885971141178768e+00 -8.215081313453424627e+00
2.180493700734646101e+00 -7.573232772037727045e+00
2.182103804663552804e+00 -7.452031613030044355e+00
2.183716288191503985e+00 -8.302158359387476594e+00
2.185331156597673630e+00 -8.500383643064765238e+00
2.186948415176861449e+00 -8.006203593078794256e+00
2.188568069239555047e+00 -7.872443434292222264e+00
2.190190124111984549e+00 -8.309331172714337299e+00
2.191814585136181215e+00 -8.164712418850740505e+00
2.193441457670039618e+00 -7.606668746321929575e+00
2.195070747087368712e+00 -7.617153543990980324e+00
2.196702458777959777e+00 -8.314475833041910846e+00
2.198336598147641041e+00 -8.495799695887740199e+00
2.199973170618339413e+00 -8.074763624835213705e+00
2.201612181628137321e+00 -8.011766092749780910e+00
2.203253636631337997e+00 -8.333555812694271481e+00
2.204897541098519209e+00 -8.168519751675944462e+00
2.206543900516600765e+00 -7.664776076072143951e+00
2.208192720388901797e+00 -7.718799318301535095e+00
2.209844006235203384e+00 -8.247032565344511568e+00
2.211497763591810273e+00 -8.381132693492645558e+00
2.213153998011609502e+00 -7.991448943162140495e+00
2.214812715064137905e+00 -7.962221974534827496e+00
2.216473920335641168e+00 -8.214660996074826471e+00
2.218137619429136898e+00 -8.034909623492239916e+00
2.219803817964479453e+00 -7.572985024009426525e+00
2.221472521578418569e+00 -7.669463709667525109e+00
2.223143735924668629e+00 -8.134741607536057018e+00
2.224817466673969957e+00 -8.301703746557791419e+00
2.226493719514151870e+00 -8.036671244527042290e+00
2.228172500150200630e+00 -8.064784908123215246e+00
2.229853814304317172e+00 -8.320198621014128548e+00
2.231537667715990825e+00 -8.258053870778780947e+00
2.233224066142059261e+00 -7.967097557352531112e+00
2.234913015356774668e+00 -8.096265197222919596e+00
2.236604521151871250e+00 -8.514879836127192902e+00
2.238298589336631395e+00 -8.752513976383625049e+00
2.239995225737947404e+00 -8.717326177784457286e+00
2.241694436200396545e+00 -8.827394263558971943e+00
2.243396226586301445e+00 -9.046713198343354634e+00
2.245100602775800702e+00 -9.096810432873439822e+00
2.246807570666917275e+00 -9.030903106904702327e+00
2.248517136175620212e+00 -9.144781274163619855e+00
2.250229305235902810e+00 -9.370623244971056920e+00
2.251944083799843899e+00 -9.547963006685449727e+00
2.253661477837679783e+00 -9.629604011927540341e+00
2.255381493337873966e+00 -9.684947972445797859e+00
2.257104136307182429e+00 -9.737447172978590970e+00
2.258829412770730016e+00 -9.767811369816172373e+00
2.260557328772076602e+00 -9.758457688232510918e+00
2.262287890373288146e+00 -9.697959941934527706e+00
2.264021103655009526e+00 -9.577994974007538076e+00
2.265756974716531147e+00 -9.426523543969551611e+00
2.267495509675865772e+00 -9.364082563929514436e+00
2.269236714669818689e+00 -9.354399345701494894e+00
2.270980595854057871e+00 -9.197216760660239743e+00
2.272727159403190367e+00 -8.946315392479391448e+00
2.274476411510828910e+00 -8.866362264540839533e+00
2.276228358389672302e+00 -8.787348867624245941e+00
2.277983006271575572e+00 -8.331855413035555102e+00
2.279740361407623261e+00 -7.772703051077996861e+00
2.281500430068204466e+00 -7.725276909941385384e+00
2.283263218543088779e+00 -7.848145805485842175e+00
2.285028733141496016e+00 -7.488668766510841124e+00
2.286796980192180140e+00 -7.125015178483636191e+00
2.288567966043496771e+00 -7.297768640373078597e+00
2.290341697063484450e+00 -7.229091312282207582e+00
2.292118179639938358e+00 -6.549285308972230268e+00
2.293897420180485369e+00 -6.173850463064468386e+00
2.295679425112666650e+00 -6.512052249699422646e+00
2.297464200884009600e+00 -6.542214788911905998e+00
2.299251753962109124e+00 -6.187694504374462667e+00
2.301042090834704901e+00 -6.345823787951303530e+00
2.302835218009755103e+00 -6.760770056018259311e+00
2.304631142015524325e+00 -6.430522706539818500e+00
2.306429869400655974e+00 -6.058615092140826164e+00
2.308231406734254421e+00 -6.389181185607412772e+00
2.310035760605964494e+00 -6.805740586301340045e+00
2.311842937626049643e+00 -6.708611270790356684e+00
2.313652944425477198e+00 -6.876161259749551391e+00
2.315465787655996532e+00 -7.516270246742578820e+00
2.317281473990221219e+00 -7.851204734477164493e+00
2.319100010121709410e+00 -7.702571474607680102e+00
2.320921402765049990e+00 -7.858959538108592824e+00
2.322745658655938961e+00 -8.348541256701878410e+00
2.324572784551268700e+00 -8.674601326924175737e+00
2.326402787229208791e+00 -8.793814438325057381e+00
2.328235673489289503e+00 -9.032286575037346665e+00
2.330071450152487067e+00 -9.349109933171121156e+00
2.331910124061304490e+00 -9.551616566242614681e+00
2.333751702079863488e+00 -9.596305153677917588e+00
2.335596191093984864e+00 -9.565676192885803175e+00
2.337443598011274659e+00 -9.516203859125084819e+00
2.339293929761213864e+00 -9.461411479121807133e+00
2.341147193295237905e+00 -9.417588912212067953e+00
2.343003395586832127e+00 -9.309450680221857510e+00
2.344862543631614837e+00 -9.066016643443276735e+00
2.346724644447424790e+00 -8.849423042618809632e+00
2.348589705074411782e+00 -8.912665502900267711e+00
2.350457732575121472e+00 -8.950956909902402003e+00
2.352328734034589530e+00 -8.529285498378158081e+00
2.354202716560428232e+00 -8.079209098348997031e+00
2.356079687282916613e+00 -8.107768177990237746e+00
2.357959653355093277e+00 -8.105491608667762193e+00
2.359842621952841224e+00 -7.554158292590386736e+00
2.361728600274985990e+00 -7.261036633960657127e+00
2.363617595543385352e+00 -7.715972068521182337e+00
2.365509615003019039e+00 -7.808326984240352431e+00
2.367404665922083318e+00 -7.050279585211683298e+00
2.369302755592086474e+00 -6.725744389488909292e+00
2.371203891327934521e+00 -7.123411332309501631e+00
2.373108080468034231e+00 -6.951377181310931519e+00
2.375015330374383282e+00 -6.208083371433417597e+00
2.376925648432664850e+00 -6.354758567570456762e+00
2.378839042052344865e+00 -7.187472037322208962e+00
2.380755518666763049e+00 -7.115114658599509312e+00
2.382675085733236386e+00 -6.356910337217755114e+00
2.384597750733151056e+00 -6.455324226892798833e+00
2.386523521172060125e+00 -7.031626313492779445e+00
2.388452404579783472e+00 -6.840817763107907012e+00
2.390384408510501046e+00 -6.377863575254878015e+00
2.392319540542857226e+00 -6.899404271002708811e+00
2.394257808280057187e+00 -7.762071023120370228e+00
2.396199219349966381e+00 -7.896270652628345488e+00
2.398143781405212227e+00 -7.605955669897980442e+00
2.400091502123278708e+00 -7.820165123144874997e+00
2.402042389206617390e+00 -8.266333171232872701e+00
2.403996450382741124e+00 -8.388864075642459284e+00
2.405953693404329297e+00 -8.413921808604527541e+00
2.407914126049328640e+00 -8.761545527893304097e+00
2.409877756121059367e+00 -9.216349467730992728e+00
2.411844591448312869e+00 -9.465286063713165277e+00
2.413814639885462743e+00 -9.542399760774401329e+00
2.415787909312564707e+00 -9.605917835430091145e+00
2.417764407635463630e+00 -9.682700024784026027e+00
2.419744142785899221e+00 -9.740374250720719829e+00
2.421727122721608616e+00 -9.783261482455827718e+00
2.423713355426437843e+00 -9.818559603456719742e+00
2.425702848910447518e+00 -9.836612960190677768e+00
2.427695611210018534e+00 -9.832899331800035725e+00
2.429691650387963975e+00 -9.822267351979235173e+00
2.431690974533631255e+00 -9.820448175686124159e+00
2.433693591763019359e+00 -9.816361598574644631e+00
2.435699510218883646e+00 -9.775080842858301367e+00
2.437708738070848646e+00 -9.678199387127392583e+00
2.439721283515517758e+00 -9.546156503708289165e+00
2.441737154776582042e+00 -9.427363266196493896e+00
2.443756360104937908e+00 -9.361526857059857321e+00
2.445778907778796807e+00 -9.346496872140619416e+00
2.447804806103797137e+00 -9.369169747893351996e+00
2.449834063413121044e+00 -9.425553453505358448e+00
2.451866688067603217e+00 -9.443100143139417924e+00
2.453902688455852132e+00 -9.307712907044447093e+00
2.455942072994362402e+00 -9.088915174397129704e+00
2.457984850127630683e+00 -8.983323032085763771e+00
2.460031028328272029e+00 -9.012986312353291396e+00
2.462080616097139796e+00 -9.037922565029589350e+00
2.464133621963435772e+00 -9.054580992210503609e+00
2.466190054484838523e+00 -9.167741438316397762e+00
2.468249922247617079e+00 -9.271283717891037668e+00
2.470313233866749059e+00 -9.139385723969439823e+00
2.472379997986045463e+00 -8.863289441217602871e+00
2.474450223278264360e+00 -8.763921024323394704e+00
2.476523918445239669e+00 -8.859699293261087405e+00
2.478601092217998847e+00 -8.922121691524466769e+00
2.480681753356886787e+00 -8.905713182156432595e+00
2.482765910651689278e+00 -8.995042684241298048e+00
2.484853572921752907e+00 -9.176854075554274459e+00
2.486944749016115619e+00 -9.174934443963820740e+00
2.489039447813627959e+00 -8.876963822309448915e+00
2.491137678223079632e+00 -8.621332935074065063e+00
2.493239449183326517e+00 -8.630646964926427245e+00
2.495344769663413675e+00 -8.736474059300576300e+00
2.497453648662709025e+00 -8.712229807329435971e+00
2.499566095211028127e+00 -8.700535644359888465e+00
2.501682118368762975e+00 -8.898941071277363335e+00
2.503801727227013885e+00 -9.098267301744726865e+00
2.505924930907712955e+00 -8.946485154903257353e+00
2.508051738563764843e+00 -8.629939461964795555e+00
2.510182159379171551e+00 -8.565545403071041619e+00
2.512316202569166546e+00 -8.716256414136296371e+00
2.514453877380347535e+00 -8.812175962295668796e+00
2.516595193090810589e+00 -8.869941290356223362e+00
2.518740159010280255e+00 -9.079351161809540827e+00
2.520888784480252109e+00 -9.350465919332009435e+00
2.523041078874122434e+00 -9.416732983209954000e+00
2.525197051597326769e+00 -9.284893623424864018e+00
2.527356712087477142e+00 -9.195549987405456704e+00
2.529520069814496175e+00 -9.231139077130592341e+00
2.531687134280760532e+00 -9.294336887727126850e+00
2.533857915021238583e+00 -9.338203703298177061e+00
2.536032421603628073e+00 -9.420065842995086314e+00
2.538210663628500896e+00 -9.556784578448286993e+00
2.540392650729436319e+00 -9.663987959466794564e+00
2.542578392573172863e+00 -9.634828915720618170e+00
2.544767898859745969e+00 -9.470783537514193995e+00
2.546961179322630997e+00 -9.291019955889169069e+00
2.549158243728890216e+00 -9.158415861915273126e+00
2.551359101879312252e+00 -9.010798556241979895e+00
2.553563763608566184e+00 -8.849932264049584774e+00
2.555772238785340988e+00 -8.856100101449555950e+00
2.557984537312496531e+00 -9.049823426083435152e+00
2.560200669127209672e+00 -9.044871836811580579e+00
2.562420644201125253e+00 -8.664490290826051933e+00
2.564644472540499986e+00 -8.302028938115995516e+00
2.566872164186361882e+00 -8.108763567991559285e+00
2.569103729214653686e+00 -7.735287653617660908e+00
2.571339177736388759e+00 -7.323799192937599400e+00
2.573578519897803396e+00 -7.498573121917502249e+00
2.575821765880506042e+00 -8.024709619110694803e+00
2.578068925901638053e+00 -7.898666085256650149e+00
2.580320010214025572e+00 -7.283227410280460390e+00
2.582575029106335407e+00 -7.066098312938834169e+00
2.584833992903233568e+00 -7.055464917064000474e+00
2.587096911965537149e+00 -6.448129509241766755e+00
2.589363796690380859e+00 -6.083755758827919635e+00
2.591634657511371120e+00 -6.828363008117435129e+00
2.593909504898747720e+00 -7.668444548258321447e+00
2.596188349359546343e+00 -7.447571387432276424e+00
2.598471201437752232e+00 -7.014563764518015887e+00
2.600758071714474706e+00 -7.242695701462935176e+00
2.603048970808103935e+00 -7.345923897697844041e+00
2.605343909374474798e+00 -6.877101750212659681e+00
2.607642898107036089e+00 -6.976810483530357487e+00
2.609945947737009053e+00 -7.933360183183140180e+00
2.612253069033564135e+00 -8.641803382155899271e+00
2.614564272803982625e+00 -8.590046181383513613e+00
2.616879569893826751e+00 -8.523675541949842227e+00
2.619198971187109315e+00 -8.712974122388686737e+00
2.621522487606466445e+00 -8.691305252085953725e+00
2.623850130113321466e+00 -8.552748059667010239e+00
2.626181909708067863e+00 -8.834770062386837708e+00
2.628517837430236703e+00 -9.365301781514290269e+00
2.630857924358670275e+00 -9.643249213390276964e+00
2.633202181611701054e+00 -9.648523546447222543e+00
2.635550620347320017e+00 -9.634356351795531737e+00
2.637903251763364487e+00 -9.607008185818813217e+00
2.640260087097688668e+00 -9.545847424346902699e+00
2.642621137628344385e+00 -9.606261688438621604e+00
2.644986414673763164e+00 -9.791276595984300002e+00
2.647355929592929424e+00 -9.909245613147732001e+00
2.649729693785573659e+00 -9.916128456742853814e+00
2.652107718692347404e+00 -9.869062603245197351e+00
2.654490015795009317e+00 -9.814262330595170170e+00
2.656876596616611685e+00 -9.808712656077091196e+00
2.659267472721678960e+00 -9.871428417423999235e+00
2.661662655716405368e+00 -9.921430866889181743e+00
2.664062157248835216e+00 -9.881467225034612056e+00
2.666465989009053850e+00 -9.766555352088857944e+00
2.668874162729377275e+00 -9.608901737121755104e+00
2.671286690184545787e+00 -9.485672410162692358e+00
2.673703583191907818e+00 -9.533694425586645593e+00
2.676124853611622001e+00 -9.698133245470103247e+00
2.678550513346847683e+00 -9.759441474878485678e+00
