date keplerian stellar stellar+keplerian GP_variance
9070.08207228 -2.63621923 -1.91544399 -4.55166321 3.22192488
9070.19494769 1.04809793 -1.68423342 -0.63613549 3.28504686
9070.30782310 3.66118339 -1.44964993 2.21153346 3.35392480
9070.42069851 2.53227531 -1.21291295 1.31936236 3.42690190
9070.53357392 -1.18480082 -0.97526429 -2.16006511 3.50229041
9070.64644933 -3.69092504 -0.73795798 -4.42888302 3.57842812
9070.75932474 -2.42465760 -0.50225079 -2.92690839 3.65372467
9070.87220016 1.31978482 -0.26939358 1.05039125 3.72669780
9070.98507557 3.71531195 -0.04062359 3.67468836 3.79600076
9071.09795098 2.31352223 0.18284229 2.49636453 3.86044245
9071.21082639 -1.45285410 0.39981338 -1.05304073 3.91900167
9071.32370180 -3.73430874 0.60913021 -3.12517853 3.97083679
9071.43657721 -2.19903045 0.80966884 -1.38936161 4.01529191
9071.54945262 1.58381560 1.00034461 2.58416021 4.05190028
9071.66232803 3.74788785 1.18011553 4.92800338 4.08038540
9071.77520344 2.08134834 1.34798555 3.42933388 4.10066025
9071.88807885 -1.71247932 1.50300785 -0.20947148 4.11282456
9072.00095426 -3.75602957 1.64428845 -2.11174112 4.11716031
9072.11382967 -1.96064664 1.77099025 -0.18965638 4.11412507
9072.22670508 1.83865861 1.88233767 3.72099628 4.10434308
9072.33958049 3.75872211 1.97762207 5.73634418 4.08859348
9072.45245590 1.83710046 2.05620794 3.89330840 4.06779540
9072.56533131 -1.96217039 2.11754002 0.15536963 4.04298924
9072.67820672 -3.75596155 2.16115120 -1.59481035 4.01531372
9072.79108213 -1.71088905 2.18667119 0.47578215 3.98597832
9072.90395754 2.08283549 2.19383587 4.27667136 3.95623079
9073.01683295 3.74775190 2.18249708 5.93024897 3.92732011
9073.12970836 1.58219550 2.15263269 3.73482819 3.90045538
9073.24258377 -2.20047884 2.10435672 -0.09612211 3.87676220
9073.35545918 -3.73410506 2.03792919 -1.69617587 3.85723848
9073.46833459 -1.45120653 1.95376536 0.50255883 3.84271232
9073.58121000 2.31492976 1.85244427 4.16737403 3.83380521
9073.69408541 3.71504084 1.73471593 5.44975677 3.83090356
9073.80696082 1.31811217 1.60150722 2.91961939 3.83414127
9073.91983623 -2.42602223 1.45392586 -0.97209637 3.84339509
9074.03271164 -3.69058689 1.29326245 -2.39732445 3.85829337
9074.14558705 -1.18310551 1.12099014 -0.06211537 3.87823715
9074.25846246 2.53359505 0.93876181 3.47235686 3.90243175
9074.37133787 3.66077870 0.74840448 4.40918318 3.92992581
9074.48421328 1.04638242 0.55191085 1.59829328 3.95965468
9074.59708869 -2.63749218 0.35142785 -2.28606433 3.99048505
9074.70996410 -3.62565950 0.14924202 -3.47641748 4.02125822
9074.82283951 -0.90814125 -0.05223809 -0.96037934 4.05083005
9074.93571492 2.73756286 -0.25050274 2.48706013 4.07810647
9075.04859033 3.58528025 -0.44296481 3.14231544 4.10207381
9075.16146574 0.76858257 -0.62698649 0.14159608 4.12182392
9075.27434115 -2.83366194 -0.79990870 -3.63357064 4.13657414
9075.38721656 -3.53969952 -0.95908300 -4.49878252 4.14568266
9075.50009197 -0.62790884 -1.10190557 -1.72981441 4.14865940
9075.61296738 2.92564998 -1.22585309 1.69979689 4.14517312
9075.72584279 3.48898346 -1.32851981 2.16046364 4.13505477
9075.83871820 0.48632415 -1.40765556 -0.92133141 4.11829751
9075.95159361 -3.01339353 -1.46120390 -4.47459743 4.09505350
9076.06446902 -3.43320563 -1.48733995 -4.92054557 4.06562744
9076.17734443 -0.34403390 -1.48450712 -1.82854102 4.03046695
9076.29021984 3.09676529 -1.45145205 1.64531323 3.99014962
9076.40309525 3.37244695 -1.38725704 1.98518991 3.94536687
9076.51597067 0.20124454 -1.29136909 -1.09012455 3.89690438
9076.62884608 -3.17564431 -1.16362497 -4.33926928 3.84561936
9076.74172149 -3.30679558 -1.00427145 -4.31106703 3.79241478
9076.85459690 -0.05816321 -0.81398000 -0.87214321 3.73821103
9076.96747231 3.24991616 -0.59385543 2.65606072 3.68391574
9077.08034772 3.23634676 -0.34543781 2.89090895 3.63039276
9077.19322313 -0.08500250 -0.07069730 -0.15569980 3.57843166
9077.30609854 -3.31947307 0.22797839 -3.09149468 3.52871935
9077.41897395 -3.16120269 0.54780420 -2.61339849 3.48181564
9077.53184936 0.22804489 0.88562543 1.11367031 3.43813445
9077.64472477 3.38421414 1.23795291 4.62216706 3.39793232
9077.75760018 3.08147240 1.60100532 4.68247773 3.36130530
9077.87047559 -0.37075643 1.97075799 1.60000156 3.32819449
9077.98335100 -3.44404545 2.34299769 -1.10104776 3.29840023
9078.09622641 -2.99727156 2.71338248 -0.28388908 3.27160345
9078.20910182 0.51293009 3.07750559 3.59043568 3.24739284
9078.32197723 3.49888018 3.43096229 6.92984247 3.22529551
9078.43485264 2.90872232 3.76941842 6.67814074 3.20480894
9078.54772805 -0.65435959 4.08867932 3.43431973 3.18543228
9078.66060346 -3.54863879 4.38475783 0.83611903 3.16669494
9078.77347887 -2.81595315 4.65393976 1.83798662 3.14818140
9078.88635428 0.79483976 4.89284575 5.68768551 3.12955118
9078.99922969 3.59324909 5.09848784 8.69173694 3.11055353
9079.11210510 2.71909863 5.26831984 7.98741847 3.09103681
9079.22498051 -0.93416679 5.40027996 4.46611317 3.07095258
9079.33785592 -3.63264636 5.49282507 1.86017871 3.05035474
9079.45073133 -2.61829929 5.54495544 2.92665615 3.02939415
9079.56360674 1.07213854 5.55622952 6.62836807 3.00830911
9079.67648215 3.66677344 5.52676823 9.19354167 2.98741217
9079.78935756 2.51370135 5.45724857 7.97094992 2.96707381
9079.90223297 -1.20855485 5.34888659 4.14033174 2.94770357
9080.01510838 -3.69558082 5.20341012 1.50782930 2.92972917
9080.12798379 -2.40545658 5.02302150 2.61756492 2.91357453
9080.24085920 1.34321781 4.81035148 6.15356930 2.89963743
9080.35373461 3.71902670 4.56840487 8.28743157 2.88826803
9080.46661002 2.29372201 4.30049940 6.59422141 2.87974917
9080.57948543 -1.47593205 4.01019908 2.53426703 2.87427975
9080.69236084 -3.73707707 3.70124345 -0.03583363 2.87196212
9080.80523625 -2.17865973 3.37747451 1.19881478 2.87279430
9080.91811166 1.60650502 3.04276286 4.64926789 2.87666762
9081.03098707 3.74970575 2.70093479 6.45064055 2.88336982
9081.14386248 2.06043670 2.35570203 4.41613873 2.89259327
9081.25673789 -1.73474731 2.01059573 0.27584842 2.90394786
9081.36961330 -3.75689442 1.66890616 -2.08798826 2.91697732
9081.48248871 -1.93922441 1.33362951 -0.60559489 2.93117816
9081.59536412 1.86047284 1.00742294 2.86789579 2.94601982
9081.70823953 3.75863263 0.69256877 4.45120140 2.96096517
9081.82111494 1.81519872 0.39094851 2.20614723 2.97549020
9081.93399035 -1.98349924 0.10402724 -1.87947199 2.98910228
9082.04686576 -3.75491788 -0.16715172 -3.92206960 3.00135624
9082.15974117 -1.68853957 -0.42196180 -2.11050137 3.01186795
9082.27261659 2.10364799 -0.66017840 1.44346959 3.02032492
9082.38549200 3.74575555 -0.88195491 2.86380063 3.02649403
9082.49836741 1.55943071 -1.08779053 0.47164018 3.03022588
9082.61124282 -2.22074481 -1.27849093 -3.49923574 3.03145613
9082.72411823 -3.73115893 -1.45512314 -5.18628207 3.03020361
9082.83699364 -1.42805945 -1.61896597 -3.04702542 3.02656542
9082.94986905 2.33461981 -1.77145748 0.56316233 3.02070911
9083.06274446 3.71114920 -1.91414105 1.79700815 3.01286237
9083.17561987 1.29461638 -2.04861149 -0.75399510 3.00330040
9083.28849528 -2.44510777 -2.17646257 -4.62157034 2.99233151
9083.40137069 -3.68575539 -2.29923746 -5.98499285 2.98028151
9083.51424610 -1.15929511 -2.41838302 -3.57767813 2.96747758
9083.62712151 2.55204841 -2.53520911 0.01683929 2.95423222
9083.73999692 3.65501435 -2.65085364 1.00416071 2.94082819
9083.85287233 1.02229195 -2.76625394 -1.74396200 2.92750512
9083.96574774 -2.65528657 -2.88212496 -5.53741153 2.91444843
9084.07862315 -3.61897066 -2.99894421 -6.61791487 2.90178130
9084.19149856 -0.88380566 -3.11694368 -4.00074934 2.88955986
9084.30437397 2.75467249 -3.23610832 -0.48143584 2.87777199
9084.41724938 3.57767662 -3.35618079 0.22149583 2.86633960
9084.53012479 0.74403715 -3.47667195 -2.73263479 2.85512428
9084.64300020 -2.85006196 -3.59687641 -6.44693838 2.84393587
9084.75587561 -3.53119215 -3.71589261 -7.24708475 2.83254350
9084.86875102 -0.60318921 -3.83264638 -4.43583560 2.82068862
9084.98162643 2.94131661 -3.94591764 -1.00460103 2.80809946
9085.09450184 3.47958467 -4.05436906 -0.57478439 2.79450646
9085.20737725 0.46146618 -4.15657628 -3.69511010 2.77965830
9085.32025266 -3.02830404 -4.25105886 -7.27936290 2.76333821
9085.43312807 -3.42292906 -4.33631132 -7.75924038 2.74538025
9085.54600348 -0.31907365 -4.41083382 -4.72990747 2.72568551
9085.65887889 3.11089805 -4.47316184 -1.36226379 2.70423782
9085.77175430 3.36130752 -4.52189457 -1.16058705 2.68111883
9085.88462971 0.17621822 -4.55572149 -4.37950327 2.65652198
9085.99750512 -3.18897882 -4.57344692 -7.76242574 2.63076487
9086.11038053 -3.29480944 -4.57401223 -7.86882168 2.60429909
9086.22325594 -0.03310713 -4.55651549 -4.58962262 2.57771641
9086.33613135 3.26243306 -4.52022831 -1.25779525 2.55175000
9086.44900676 3.22353131 -4.46460977 -1.24107846 2.52726862
9086.56188217 -0.11005199 -4.38931732 -4.49936930 2.50526212
9086.67475758 -3.33115421 -4.29421438 -7.62536860 2.48681619
9086.78763299 -3.14757652 -4.17937487 -7.32695139 2.47307504
9086.90050840 0.25305145 -4.04508428 -3.79203283 2.46519191
9087.01338381 3.39504258 -3.89183755 -0.49679497 2.46426872
9087.12625922 3.06705527 -3.72033376 -0.65327849 2.47128899
9087.23913463 -0.39568378 -3.53146762 -3.92715140 2.48704984
9087.35201004 -3.45400547 -3.32631805 -6.78032351 2.51210081
9087.46488545 -2.98208439 -3.10613403 -6.08821842 2.54669737
9087.57776086 0.53774206 -2.87231801 -2.33457594 2.59077493
9087.69063627 3.50795733 -2.62640722 0.88155011 2.64394648
9087.80351168 2.89278714 -2.37005329 0.52273386 2.70552277
9087.91638710 -0.67902020 -2.10500055 -2.78402075 2.77455071
9088.02926251 -3.55681991 -1.83306368 -5.38988359 2.84986363
9088.14213792 -2.79929308 -1.55610494 -4.35539803 2.93013698
9088.25501333 0.81931322 -1.27601172 -0.45669850 3.01394347
9088.36788874 3.60052231 -0.99467471 2.60584760 3.09980398
9088.48076415 2.70173785 -0.71396733 1.98777052 3.18623192
9088.59363956 -0.95841759 -0.43572665 -1.39414424 3.27177027
9088.70651497 -3.63900112 -0.16173629 -3.80073741 3.35502186
9088.81939038 -2.60026298 0.10628850 -2.49397447 3.43467348
9088.93226579 1.09613151 0.36671341 1.46284492 3.50951506
9089.04514120 3.67220052 0.61799509 4.29019560 3.57845486
9089.15801661 2.49501568 0.85868872 3.35370440 3.64053169
9089.27089202 -1.23225517 1.08745322 -0.14480195 3.69492463
9089.38376743 -3.70007235 1.30305421 -2.39701813 3.74096108
9089.49664284 -2.38614865 1.50436501 -0.88178365 3.77812318
9089.60951825 1.36659110 1.69036599 3.05695709 3.80605305
9089.72239366 3.72257616 1.86014271 5.58271887 3.82455681
9089.83526907 2.27381984 2.01288309 4.28670293 3.83360749
9089.94814448 -1.49894440 2.14787420 0.64892980 3.83334672
9090.06101989 -3.73967932 2.26449893 -1.47518039 3.82408508
9090.17389530 -2.15819220 2.36223304 0.20404085 3.80630092
9090.28677071 1.62912305 2.44064284 4.06976589 3.78063737
9090.39964612 3.75135701 2.49938382 6.25074083 3.74789710
9090.51252153 2.03943348 2.53820048 4.57763396 3.70903440
9090.62539694 -1.75693819 2.55692752 0.79998933 3.66514387
9090.73827235 -3.75759229 2.55549236 -1.20209993 3.61744501
9090.85114776 -1.91771599 2.53391917 0.61620318 3.56726181
9090.96402317 1.88220440 2.49233414 4.37453854 3.51599642
9091.07689858 3.75837610 2.43097201 6.18934812 3.46509630
9091.18977399 1.79321630 2.35018351 4.14339981 3.41601421
9091.30264940 -2.00473993 2.25044358 0.24570365 3.37016147
9091.41552481 -3.75370733 2.13235994 -1.62134739 3.32885560
9091.52840022 -1.66611504 1.99668175 0.33056670 3.29326465
9091.64127563 2.12436701 1.84430798 3.96867499 3.26435214
9091.75415104 3.74359272 1.67629511 5.41988783 3.24282702
9091.86702645 1.53659661 1.49386379 3.03046040 3.22910425
9091.97990186 -2.24091209 1.29840411 -0.94250798 3.22328030
9092.09277727 -3.72804697 1.09147911 -2.63656786 3.22512722
9092.20565268 -1.40484890 0.87482625 -0.53002265 3.23410606
9092.31852809 2.35420609 0.65035648 3.00456257 3.24939820
9092.43140350 3.70709263 0.42015071 4.12724334 3.26995103
9092.54427891 1.27106306 0.18645342 1.45751648 3.29453275
9092.65715432 -2.46408465 -0.04833684 -2.51242149 3.32179127
9092.77002973 -3.68076009 -0.28168005 -3.96244013 3.35031220
9092.88290514 -1.13543318 -0.51091068 -1.64634386 3.37867262
9092.99578055 2.57038834 -0.73325704 1.83713131 3.40548835
9093.10865596 3.64908755 -0.94586392 2.70322363 3.42945370
9093.22153137 0.99815604 -1.14581862 -0.14766259 3.44937389
9093.33440678 -2.67296296 -1.33018011 -4.00314306 3.46419044
9093.44728219 -3.61212098 -1.49601121 -5.10813219 3.47300064
9093.56015761 -0.85943078 -1.64041363 -2.49984441 3.47507177
9093.67303302 2.77165968 -1.76056530 1.01109437 3.46985113
9093.78590843 3.56991399 -1.85375982 1.71615417 3.45697226
9093.89878384 0.71945867 -1.91744741 -1.19798874 3.43625808
9094.01165925 -2.86633532 -1.94927679 -4.81561211 3.40772102
9094.12453466 -3.52252783 -1.94713744 -5.46966527 3.37156042
9094.23741007 -0.57844278 -1.90920132 -2.48764411 3.32815707
9094.35028548 2.95685252 -1.83396352 1.12288900 3.27806484
9094.46316089 3.47003124 -1.72028067 1.74975056 3.22199902
9094.57603630 0.43658770 -1.56740659 -1.13081889 3.16082126
9094.68891171 -3.04307996 -1.37502396 -4.41810392 3.09552061
9094.80178712 -3.41250037 -1.14327135 -4.55577172 3.02719028
9094.91466253 -0.29409922 -0.87276457 -1.16686379 2.95699989
9095.02753794 3.12489255 -0.56461167 2.56028088 2.88616289
9095.14041335 3.35001870 -0.22042077 3.12959794 2.81589946
9095.25328876 0.15118407 0.15769994 0.30888400 2.74739525
9095.36616417 -3.20217159 0.56715034 -2.63502125 2.68175742
9095.47903958 -3.28267688 1.00485529 -2.27782159 2.61996989
9095.59191499 -0.00804958 1.46729015 1.45924057 2.56285082
9095.70479040 3.27480497 1.95051520 5.22532017 2.51101591
9095.81766581 3.21057259 2.45021847 5.66079106 2.46485143
9095.93054122 -0.13509659 2.96176668 2.82667009 2.42450048
9096.04341663 -3.34268731 3.48026369 0.13757639 2.38986479
9096.15629204 -3.13381045 4.00061548 0.86680503 2.36062266
9096.26916745 0.27804676 4.51760072 4.79564748 2.33626150
9096.38204286 3.40572013 5.02594576 8.43166589 2.31612156
9096.49491827 3.05250183 5.52040257 8.57290440 2.29944618
9096.60779368 -0.42059354 5.99582830 5.57523475 2.28543381
9096.72066909 -3.46381198 6.44726480 2.98345282 2.27328716
9096.83354450 -2.96676469 6.87001657 3.90325188 2.26225615
9096.94641991 0.56253014 7.25972542 7.82225556 2.25167271
9097.05929532 3.51687858 7.61244039 11.12931897 2.24097650
9097.17217073 2.87672340 7.92468125 10.80140465 2.22973169
9097.28504614 -0.70365062 8.19349424 7.48984361 2.21763562
9097.39792155 -3.56484295 8.41649875 4.85165580 2.20452027
9097.51079696 -2.78250861 8.59192383 5.80941522 2.19034786
9097.62367237 0.84375026 8.71863355 9.56238381 2.17520135
9097.73654778 3.60763550 8.79614071 12.40377620 2.15927102
9097.84942319 2.68425700 8.82460821 11.50886521 2.14283759
9097.96229860 -0.98262580 8.80483828 7.82221248 2.12625265
9098.07517401 -3.64519414 8.73824930 5.09305516 2.10991680
9098.18804942 -2.58211110 8.62684097 6.04472986 2.09425615
9098.30092483 1.12007576 8.47314829 9.59322404 2.07969777
9098.41380024 3.67746439 8.28018540 11.95764979 2.06664499
9098.52667565 2.47621912 8.05138051 10.52759963 2.05545355
9098.63955106 -1.25590073 7.79050317 6.53460245 2.04640977
9098.75242647 -3.70439943 7.50158581 3.79718638 2.03971213
9098.86530188 -2.36673468 7.18884101 4.82210633 2.03545741
9098.97817729 1.38990365 6.85657659 8.24648024 2.03363250
9099.09105270 3.72596018 6.50911041 10.23507059 2.03411242
9099.20392812 2.25381661 6.15068687 8.40450348 2.03666470
9099.31680353 -1.52189013 5.78539703 4.26350690 2.04095977
9099.42967894 -3.74211537 5.41710420 1.67498884 2.04658634
9099.54255435 -2.13762874 5.04937680 2.91174807 2.05307076
9099.65542976 1.65166867 4.68542988 6.33709855 2.05989871
9099.76830517 3.75284155 4.32807670 8.08091825 2.06653811
9099.88118058 2.01833963 3.97969144 5.99803107 2.07246183
9099.99405599 -1.77905099 3.64218363 1.86313264 2.07716930
9100.10693140 -3.75812316 3.31698490 -0.44113826 2.08020619
9100.21980681 -1.89612234 3.00504797 1.10892563 2.08118162
9100.33268222 1.90385230 2.70685781 4.61071011 2.07978261
9100.44555763 3.75795254 2.42245425 6.18040679 2.07578542
9100.55843304 1.77115419 2.15146520 3.92261939 2.06906372
9100.67130845 -2.02589152 1.89314946 -0.13274206 2.05959341
9100.78418386 -3.75232994 1.64644754 -2.10588241 2.04745403
9100.89705927 -1.64361647 1.41003897 -0.23357749 2.03282653
9101.00993468 2.14499161 1.18240453 3.32739614 2.01598749
9101.12281009 3.74126352 0.96189124 4.70315476 1.99729952
9101.23568550 1.51369422 0.74677870 2.26047292 1.97719793
9101.34856091 -2.26097978 0.53534452 -1.72563525 1.95617382
9101.46143632 -3.72476933 0.32592746 -3.39884187 1.93475373
9101.57431173 -1.38157592 0.11698644 -1.26458947 1.91347655
9101.68718714 2.37368775 -0.09284588 2.28084186 1.89286852
9101.80006255 3.70287130 -0.30471629 3.39815500 1.87341752
9101.91293796 1.24745325 -0.51951181 0.72794144 1.85554817
9102.02581337 -2.48295201 -0.73782893 -3.22078094 1.83959969
9102.13868878 -3.67560119 -0.95995174 -4.63555294 1.82580813
9102.25156419 -1.11152080 -1.18583907 -2.29735987 1.81429480
9102.36443960 2.58861404 -1.41512064 1.17349340 1.80506195
9102.47731501 3.64299858 -1.64710193 1.99589665 1.79799634
9102.59019042 0.97397577 -1.88077728 -0.90680152 1.79288031
9102.70306583 -2.69052055 -2.11485049 -4.80537104 1.78940951
9102.81594124 -3.60511076 -2.34776215 -5.95287291 1.78721573
9102.92881665 -0.83501770 -2.57772271 -3.41274042 1.78589307
9103.04169206 2.78852369 -2.80275043 -0.01422674 1.78502568
9103.15456747 3.56199271 -3.02071293 0.54127977 1.78421557
9103.26744288 0.69484821 -3.22937153 -2.53452332 1.78310931
9103.38031829 -2.88248128 -3.42642717 -6.30890845 1.78142280
9103.49319370 -3.51370696 -3.60956702 -7.12327398 1.77896371
9103.60606911 -0.55367064 -3.77651076 -4.33018141 1.77565118
9103.71894452 2.97225701 -3.92505579 -0.95279877 1.77153260
9103.83181993 3.46032358 -4.05312031 -0.59279673 1.76679708
9103.94469534 0.41168982 -4.15878396 -3.74709414 1.76178489
9104.05757075 -3.05772064 -4.24032493 -7.29804557 1.75699183
9104.17044616 -3.40192002 -4.29625339 -7.69817341 1.75306710
9104.28332157 -0.26911172 -4.32534048 -4.59445220 1.75080271
9104.39619698 3.13874817 -4.32664264 -1.18789447 1.75111262
9104.50907239 3.33858100 -4.29952086 -0.96093987 1.75499981
9104.62194780 0.12614320 -4.24365471 -4.11751151 1.76351077
9104.73482321 -3.21522205 -4.15905084 -7.37427289 1.77767857
9104.84769863 -3.27039841 -4.04604601 -7.31644442 1.79845799
9104.96057404 0.01700833 -3.90530459 -3.88829626 1.82665891
9105.07344945 3.28703133 -3.73781058 -0.45077924 1.86288565
9105.18632486 3.19747118 -3.54485438 -0.34738320 1.90749021
9105.29920027 -0.16013518 -3.32801461 -3.48814980 1.96054542
9105.41207568 -3.35407184 -3.08913522 -6.44320706 2.02184045
9105.52495109 -3.11990511 -2.83029848 -5.95020359 2.09089726
9105.63782650 0.30302972 -2.55379442 -2.25076470 2.16700305
9105.75070191 3.41624631 -2.26208716 1.15415915 2.24925258
9105.86357732 3.03781273 -1.95777914 1.08003359 2.33659387
9105.97645273 -0.44548462 -1.64357369 -2.08905831 2.42787239
9106.08932814 -3.47346454 -1.32223708 -4.79570163 2.52187060
9106.20220355 -2.95131313 -0.99656054 -3.94787367 2.61734142
9106.31507896 0.58729321 -0.66932331 -0.08203009 2.71303548
9106.42795437 3.52564352 -0.34325739 3.18238614 2.80772277
9106.54082978 2.86053181 -0.02101473 2.83951708 2.90020975
9106.65370519 -0.72824978 0.29486249 -0.43338729 2.98935309
9106.76658060 -3.57270755 0.60196801 -2.97073954 3.07407080
9106.87945601 -2.76560047 0.89805355 -1.86754692 3.15335185
9106.99233142 0.86814980 1.18104660 2.04919641 3.22626460
9107.10520683 3.61458835 1.44906375 5.06365210 3.29196469
9107.21808224 2.66665685 1.70041958 4.36707642 3.34970256
9107.33095765 -1.00679033 1.93363130 0.92684097 3.39883068
9107.44383306 -3.65122516 2.14741937 -1.50380579 3.43881066
9107.55670847 -2.56384447 2.34070450 -0.22313997 3.46922010
