3.09273   9.3206    6.22787     M1               GJ_4028_
3.09359   8.58511   5.49152     M0.0             GJ_341_
3.09491   8.44812   5.3532      M3V              GJ_4310_
3.09659   9.29201   6.19542     M0V              GJ_9236_
3.10001   8.15509   5.05508     M1.0V            GJ_119_A_
3.10051   9.0523    5.95179     M0V              GJ_3671_
3.10057   8.32161   5.22104     M0.5V            GJ_730_
3.1035    8.23223   5.12872     M1.0V            GJ_740_
3.10743   8.5813    5.47386     M1.0V            GJ_1170_
3.10748   8.24678   5.1393      M0.5V            GJ_894.1_
3.10839   7.52365   4.41526     M0.7V            GJ_2079_
3.10862   8.39676   5.28814     M1V              GJ_685_
3.1088    9.06161   5.95282     M0               GJ_3212_
3.10905   8.51248   5.40344     M0.5V            G_163-53_
3.10992   9.29513   6.18521     dM1              GJ_908_
3.11005   8.88233   5.77228     M1Vk:            CD-25_9106_
3.11017   8.57383   5.46366     M0               GJ_3987_
3.11086   8.15082   5.03996     M1V              BPM_78395_
3.11096   8.50771   5.39675     M1.0V            GJ_9592_
3.11147   8.51424   5.40277     M1V              CD-30_1270_
3.11201   8.75122   5.63921     M1V              GJ_353_
3.11306   8.15218   5.03912     M1V              BD-14_249_
3.11323   8.39857   5.28534     M1V              GJ_378_
3.11385   8.13862   5.02477     M3V              GJ_548_B_
3.11481   8.96306   5.84825     M1               Ross_768_
3.11567   8.11346   4.99779     M0.5Vk           GJ_2154_A_
3.11701   8.29185   5.17483     M1V              GJ_714_
3.11803   9.65977   6.54175     M1V              GJ_821_
3.11825   8.54358   5.42532     M1.0V            GJ_1074_
3.11944   8.31356   5.19411     M1.0V            GJ_3352_
3.11991   8.78315   5.66324     M1.0V            GJ_3585_
3.12084   8.66379   5.54295     M0.5V            GJ_505_B_
3.12201   8.23693   5.11492     M3               GJ_389_A_
3.12309   8.42638   5.30329     M1.0Ve           GJ_410_
3.12421   9.01309   5.88888     M0V              GJ_9133_
3.12468   8.19227   5.0676      M1V              GJ_864_
3.12607   9.16946   6.04338     M0V              GJ_828.2_
3.1264    9.40707   6.28066     M0V              G_202-68_
3.12884   9.09813   5.96929     M1V              GJ_87_
3.1299    8.86047   5.73058     M1.0V            PM_J22441+4030_
3.13013   8.96609   5.83596     M0               GJ_3765_
3.13064   7.73252   4.60187     K7V              GJ_820_B_
3.13102   8.2579    5.12688     M0VpCa-3Cr-1     GJ_666_B_
3.13194   9.40944   6.2775      M1.5             GJ_1051_
3.13262   8.65813   5.52551     M1.0V            GJ_21_
3.13423   8.29649   5.16226     M1V              GJ_3822_
3.13528   8.59604   5.46076     M1Ve             PM_J14111-6155_
3.13565   8.40014   5.26449     ~                TYC_6514-1723-1_
3.13625   8.44369   5.30744     M1               PM_J06353-5737_
3.13644   8.23525   5.09881     M1               CD-33_8748_
3.13666   8.9726    5.83594     M1               CD-47_8428_
3.13866   8.86653   5.72786     M1.0V            PM_J22440+4030_
3.13871   8.51899   5.38027     M1.0V            GJ_809_
3.13904   8.88124   5.7422      M1V              LP_334-11_
3.14047   8.32538   5.18491     ~                TYC_3322-300-1_
3.14137   9.55137   6.41        M1.5V            GJ_1114_
3.14275   9.34398   6.20123     M1.5V            LP_53-55_
3.14347   8.51089   5.36742     M1V              GJ_229_
3.14366   9.45962   6.31595     M1.0V            GJ_412_A_
3.14707   8.49404   5.34697     M1.0Ve           PM_J06467+1557_
3.14749   9.49205   6.34455     M2V              GJ_1_
3.14754   8.34206   5.19452     M0V              GJ_4041_
3.14783   8.47392   5.32609     M2V              GJ_9365_
3.14858   8.49123   5.34265     M2V              CD-31_981_
3.15028   8.77549   5.6252      M1.0V            LP_570-92_
3.15038   9.05208   5.9017      M1+Vk:           GJ_2003_
3.15131   8.79319   5.64188     M1.5Vk           LP_792-33_
3.155     9.32234   6.16734     M2.0V            G_259-20_
3.15554   8.44757   5.29203     M2               CD-33_13497_
3.15654   8.95723   5.80069     M1V              GJ_3759_
3.15691   9.71652   6.55961     M1.5V            GJ_289_
3.15762   8.49666   5.33904     M0V              GJ_4160_
3.15953   8.35721   5.19768     M1.5V            GJ_9138_
3.1598    8.47364   5.31384     M1.0V            GJ_212_
3.16024   8.60386   5.44362     M2V              GJ_842_
3.16034   10.2055   7.04519     M3.5:            GJ_901_
3.16291   9.54708   6.38417     M2.0V            GJ_4064_
3.1635    8.74534   5.58184     M0.5             GJ_3018_
3.16373   8.80061   5.63688     M1.5V            GJ_366_
3.16424   8.6536    5.48936     ~                L_413-148_
3.16459   8.68015   5.51556     M2V              GJ_747.4_
3.16664   8.23995   5.07331     M0.3V            GJ_9809_
3.16746   8.30133   5.13387     M1V              GJ_694.2_
3.1677    8.5048    5.3371      M1.5             GJ_800_A_
3.16895   9.56395   6.395       M2.0V            G_226-64_
3.16929   8.79333   5.62403     M1.0V            GJ_514_
3.16951   8.05368   4.88417     M2               L_142-86_
3.17017   9.31653   6.14635     M1V              GJ_2086_
3.17062   8.85661   5.68599     M2V              GJ_756_
3.17088   9.18453   6.01365     M1.5V            GJ_686_
3.17172   8.80929   5.63757     M0V              GJ_2085_
3.17201   7.95804   4.78603     M0.0             HD_13513A_
3.17228   8.51112   5.33884     M1Vk:            GJ_855_
3.17244   8.15495   4.9825      K7V              GJ_4001_
3.17278   8.69126   5.51848     M1V              GJ_3998_
3.17334   8.40371   5.23038     M1V:             GJ_2120_
3.17374   8.97113   5.79739     M2               L_70-53_
3.17379   10.3506   7.17686     M2.0VI           GJ_2116_
3.17516   9.887     6.71184     ~                G_106-14_
3.17537   8.44445   5.26908     M1V              GJ_4304_
3.17663   8.9963    5.81967     M1.0V            G_104-35_
3.17817   9.38904   6.21087     M1               GJ_723_
3.17841   9.02179   5.84338     M1.0V            GJ_3340_
3.17909   8.76589   5.5868      M3V              GJ_4079_
3.1799    8.76684   5.58693     M1               PM_J06091-4953_
3.18036   8.77375   5.59339     M0V              GJ_536_
3.18159   8.91286   5.73127     M1.5V            GJ_3826_
3.18382   8.91541   5.73159     M1V              GJ_3084_
3.18384   8.42072   5.23688     M2V              GJ_3186_
3.18626   8.68001   5.49376     M1V              CD-52_7989_
3.18626   8.97569   5.78943     M0V              GJ_863_
3.18687   9.2957    6.10884     M1               GJ_438_
3.19055   8.20568   5.01514     M1.5V            GJ_9235_
3.19062   9.57883   6.38821     M0V              GJ_3083_
3.19098   8.71832   5.52734     M4V              GJ_9018_
3.19219   9.04971   5.85752     M1.5V            GJ_3321_
3.19471   8.84995   5.65524     M2               L_66-86_
3.19501   8.74887   5.55387     M2               LP_985-32_
3.19558   8.93463   5.73904     M2V              GJ_526_
3.19702   8.54646   5.34945     M1.0V            PM_J20403+6141_
3.19822   8.70554   5.50732     ~                TYC_432-673-1_
3.19857   9.45983   6.26126     M2V              GJ_15_A_
3.19943   8.3491    5.14967     M3V              GJ_540_
3.19962   8.74024   5.54063     M2V              GJ_649_
3.20025   9.42394   6.2237      M2.0V            GJ_1266_
3.20042   8.94918   5.74877     M1.5Vk:          GJ_3098_
3.20068   8.69579   5.49511     M0.8V            GJ_3395_
3.2009    8.76316   5.56225     M0.0V            GJ_3371_
3.20289   9.07926   5.87637     M1.5V            GJ_654_
3.20345   8.73857   5.53512     M1               PM_J18453-3253_
3.20622   9.23832   6.03209     M1.5V            PM_J04274+2022_
3.20689   8.51248   5.30559     M1.0V            GJ_4306_
3.20748   9.00899   5.80151     M2V:             GJ_2106_
3.20829   8.32736   5.11907     M1.5Ve           GJ_205_
3.20985   8.37565   5.1658      M1.5V            PM_J07119+7721_
3.21004   8.63704   5.427       M1.0Ve           PM_J18451+0620_
3.21117   9.52177   6.3106      M2+V             GJ_411_
3.21135   10.1252   6.91388     M2               GJ_85_
3.21175   9.23795   6.0262      M1.5V            GJ_3309_
3.21214   9.29381   6.08167     M1.5V            GJ_4122_
3.21255   8.97604   5.76349     M1.5V            GJ_4258_
3.21339   9.07602   5.86262     M0V              GJ_701_
3.21415   8.97762   5.76347     M1.5Vk:          G_14-47_
3.21467   8.91038   5.6957      M1V              GJ_3741_
3.21912   8.29521   5.07609     M1e              GJ_9118_B_
3.2202    8.51743   5.29723     M0V+M4/5V        GJ_490_A_
3.22027   9.0286    5.80833     M1.5             GJ_218_
3.22126   9.45664   6.23538     M2               GJ_637_
3.22156   8.38815   5.16659     M1.5V            PM_J06237+0502_
3.22248   9.02901   5.80653     M1               GJ_645_
3.22275   8.66457   5.44182     M1V              GJ_508.2_
3.22516   9.21688   5.99172     ~                L_267-78_
3.22536   8.87944   5.65408     M0V              GJ_3328_
3.22622   8.62062   5.39441     dM1.0            GJ_724_
3.22674   8.70166   5.47492     M0V              BPM_72763_
3.22751   9.34796   6.12046     ~                UPM_J0644-1631_
3.22896   8.95539   5.72643     M1V              GJ_3890_
3.22979   8.54247   5.31268     M1V              GJ_272_
3.2305    10.9849   7.75435     M3               GJ_1185_
3.23191   9.21857   5.98666     M2.5V            GJ_3215_
3.232     9.68914   6.45714     M3.5             GJ_78_
3.23205   8.7809    5.54885     M2Ve             GJ_2_
3.23205   9.3833    6.15126     M1V              GJ_3248_
3.23224   8.13801   4.90577     M0V(k)           GJ_237_A_
3.23325   8.92804   5.69479     K5               DO_3744_
3.23472   9.16929   5.93457     M1.5V            G_42-36_
3.23534   11.0243   7.78897     d/sdM2           GJ_1062_
3.23555   9.54505   6.3095      M1.5V            GJ_563.2_B_
3.23629   8.43178   5.19549     M1.5V            GJ_9732_
3.23713   8.7433    5.50617     M0V              GJ_9122_B_
3.23726   9.19184   5.95458     M2.5V            LP_646-17_
3.23764   8.90745   5.66981     ~                TYC_5383-675-1_
3.23765   8.77556   5.5379      ~                UCAC4_252-072181_
3.23826   8.92155   5.68329     M2V              CD-30_11219_
3.2388    9.01703   5.77823     M2.5V            GJ_1010_A_
3.23895   9.25944   6.02049     M2/3V            GJ_832_
3.23964   9.54833   6.30869     M2.0V            GJ_351.1_
3.24026   9.10058   5.86031     M3V              GJ_3082_
3.24044   9.18063   5.94019     M1               GJ_510_
3.2405    8.94399   5.70349     M0V              G_151-51_
3.24247   10.1113   6.86879     M3V              GJ_907_
3.243     8.64959   5.40659     M1V              GJ_3491_
3.24308   9.28216   6.03908     M1.5V            G_117-34_
3.24319   9.52344   6.28025     ~                PM_J19594+3454_
3.24341   9.75265   6.50924     M2.5V            GJ_808_
3.24351   8.74084   5.49733     M1V              GJ_390_
3.24366   8.7796    5.53594     M1.5V            Ross_592_
3.24373   8.80331   5.55958     M4V              GJ_4303_
3.24533   9.69221   6.44688     ~                LP_688-37_
3.24616   9.05786   5.81171     M2               PM_J10096-1750_
3.24663   9.05565   5.80902     M1.5             GJ_672.1_
3.24801   9.14016   5.89215     M1.5V            GJ_450_
3.25014   9.40409   6.15395     M2.0             LP_840-16_
3.25089   8.39921   5.14832     M1.5V            GJ_134_
3.25275   9.2154    5.96265     M1.5             G_161-63_
3.2535    10.023    6.76947     ~                L_320-380_
3.25504   8.89693   5.64189     M1.5V            GJ_3425_
3.25596   8.63713   5.38117     M1.5Vk:          GJ_3973_
3.25751   9.55375   6.29624     M4V              L_218-9_
3.25822   8.98502   5.7268      M1V              GJ_606_
3.25835   9.11146   5.85311     M1               GJ_387_B_
3.25882   8.71326   5.45444     M2+V             G_215-12_
3.25992   9.02285   5.76292     M2e              CD-53_1213_
3.2613    9.84557   6.58427     M3               GJ_1281_
3.26149   9.16454   5.90305     M3V              GJ_4036_
3.26265   8.80015   5.5375      M3V              GJ_3090_
3.2631    9.00425   5.74114     M2.0V            GJ_3204_
3.2636    8.94013   5.67653     M2               CE_148_
3.26384   8.71147   5.44762     ~                CD-42_1943A_
3.26395   9.8676    6.60365     M2.0V            GJ_3414_
3.26416   9.23856   5.97439     M2               G_273-33_
3.26454   10.231    6.96651     M1.5V            G_38-24_
3.26478   9.77578   6.511       M2.0             G_165-60_
3.26485   10.5155   7.25067     M2.5V            GJ_1248_
3.26559   8.7912    5.52561     ~                UCAC4_252-072179_
3.2669    8.88519   5.61829     M1V              GJ_16_
3.26739   8.58645   5.31907     M0.5V            GJ_767_A_
3.26779   9.06204   5.79425     M1               BD+18_3497B_
3.26897   10.0425   6.77356     M2.0             L_375-2_
3.26957   9.31387   6.0443      ~                PM_J20501-2342_
3.26999   7.77912   4.50913     M1.5V            GJ_686.1_B_
3.27106   9.06147   5.79041     M0V              G_68-13_
3.27202   8.61118   5.33916     M1.5V            GJ_880_
3.27354   9.80221   6.52867     M0V              G_2-26_
3.27356   8.53637   5.26281     M1.5V            GJ_895_
3.27375   9.10708   5.83334     M2V              GJ_433_
3.27421   10.1989   6.92465     M1.5             LP_920-23_
3.27442   9.21978   5.94536     M2V              GJ_4309_
3.27458   10.4125   7.1379      ~                L_472-38_
3.27472   8.89577   5.62105     M1.5V            GJ_107_B_
3.27504   9.44009   6.16505     d/sdM4           GJ_3660_
3.27523   9.55685   6.28162     M2.0V            GJ_4311_
3.27557   10.506    7.2304      M3               GJ_52.2_
3.27573   9.21047   5.93474     M1:V             GJ_4308_
3.27955   8.43979   5.16024     M1               PM_J23073-0415_
3.28073   9.24038   5.95965     M2.0V            GJ_3886_
3.28122   10.1077   6.82651     M3               GJ_769_
3.28141   9.36187   6.08047     M2+V             GJ_1274_
3.28244   9.38815   6.10571     M1V              BPM_46052_
3.28259   9.12454   5.84195     M2Vk:            LP_798-51_
3.28469   9.04891   5.76422     M3               GJ_618.4_
3.28586   9.83164   6.54578     ~                G_252-12_
3.28647   9.7982    6.51173     M5V              GJ_774_A_
3.28766   8.00113   4.71347     M1               GJ_871_B_
3.28833   10.075    6.78667     M2V              GJ_745_B_
3.28908   8.96067   5.6716      M2               GJ_56.1_
3.28979   8.83313   5.54334     M0V              GJ_3424_
3.29033   9.2799    5.98957     M2               PM_J11117-5620_
3.29084   8.52946   5.23863     M1V              GJ_4241_
3.29388   10.0851   6.79123     M2.0V            GJ_745_A_
3.29447   9.35978   6.0653      M1.5V            LP_855-14_
3.29569   9.42121   6.12552     M2V              GJ_806_
3.29592   10.9097   7.61374     sdM3             G_174-25_
3.29798   9.63014   6.33215     M2               GJ_333_
3.29809   9.36351   6.06542     M1.5V            LP_905-56_
3.29814   9.21032   5.91218     M2.0V            PM_J08202+0532_
3.29976   9.15354   5.85378     M1V              GJ_476_
3.30034   8.70204   5.4017      M1.5V            GJ_49_
3.30121   10.3548   7.0536      M1.5             GJ_3567_
3.30122   9.56389   6.26267     M1.5             G_268-14_
3.30498   9.05814   5.75316     M2V              GJ_3838_
3.30512   8.77188   5.46676     dM1.5            GJ_3649_
3.30634   9.52123   6.21489     M2               PM_J17103-1444_
3.30635   9.19742   5.89108     M1.5             GJ_9103_A_
3.30677   10.0823   6.77554     M1.5V            GJ_625_
3.30861   9.65498   6.34636     M3               GJ_634_
3.30893   9.58217   6.27325     M2V              GJ_2097_
3.30898   9.85643   6.54745     M2.0V            G_108-52_
3.30921   8.56891   5.25969     M1.0             GJ_477_
3.31134   9.87693   6.56559     sdM2             GJ_3823_
3.31138   7.88428   4.5729      K7V              GJ_103_
3.31184   8.86856   5.55672     M2Vk             GJ_91_
3.31191   8.94403   5.63212     M2               PM_J21290-1406_
3.31325   9.30276   5.98951     M2.0V            LP_439-350_
3.31402   9.16741   5.85339     M2               LP_859-11_
3.31444   7.90643   4.59199     M1VeBa1          GJ_803_
3.31444   8.79753   5.48309     M1.5V            GJ_3014_
3.31456   9.13064   5.81608     M2.5V            GJ_361_
3.31482   9.88008   6.56526     M2.5V            L_313-6_
3.31526   9.16478   5.84951     M2V              GJ_3543_
3.31549   9.45919   6.1437      M2.0V            G_168-13_
3.31714   9.15972   5.84257     M1V              GJ_173_
3.31933   9.30753   5.9882      M2               LP_932-89_
3.32041   9.68885   6.36844     M2.5V            GJ_1252_
3.32092   8.68033   5.35941     M2V              GJ_414_B_
3.32114   8.59426   5.27312     M0V              GJ_494_
3.32166   9.3797    6.05805     M2.0V            PM_J00468+1603_
3.32222   8.50561   5.18339     M2.0V            GJ_3307_
3.32245   9.52962   6.20717     M4V              GJ_4249_
3.3225    8.58131   5.25882     M2V              GJ_507.1_
3.3227    9.46726   6.14457     M2.0V            LP_330-13_
3.32397   10.1503   6.82636     ~                G_256-35_
3.32587   9.06584   5.73997     M2.5V            GJ_3103_
3.32612   10.0579   6.73174     ~                UPM_J2059-4014_
3.32659   9.82409   6.4975      ~                PM_J14053-1236_
3.32704   9.19505   5.86801     M2.0V            GJ_3778_
3.32784   9.71004   6.3822      M2.0V            GJ_1022_
3.32838   9.71979   6.39141     M3               GJ_130_
3.33031   9.97355   6.64324     ~                PM_J15327-6150_
3.33042   9.79497   6.46455     ~                UPM_J1227-6716_
3.33061   9.45927   6.12866     M2V              GJ_891_
3.33321   9.9423    6.60909     M2.5V            G_141-46_
3.33447   9.67279   6.33833     M3V              G_121-42_
3.33538   9.4701    6.13472     M2.0V            GJ_3920_
3.33567   8.91686   5.58119     M2.0V            LP_733-99_
3.33647   10.1422   6.80574     ~                L_235-35_
3.33659   10.1492   6.81259     ~                LP_688-38_
3.33667   9.15423   5.81756     M1V              HD_13513C_
3.3369    9.78833   6.45143     ~                UPM_J0104+3753_
3.33702   9.47165   6.13463     M2.5V            GJ_3560_
3.33795   9.7347    6.39675     M5V              GJ_826.2_
3.33866   10.0256   6.68697     ~                LP_758-73_
3.339     8.67317   5.33417     M1Ve             CD-26_4156_
3.33993   8.96848   5.62855     M2/3V            GJ_552_
3.33999   9.74987   6.40988     M2V              GJ_4352_
3.34001   10.5491   7.20912     dM2.0            GJ_465_
3.34022   9.55158   6.21136     M3V              GJ_180_
3.34077   9.39473   6.05396     M3               GJ_747.1_
3.34308   10.0201   6.67705     M6V              GJ_9724_
3.3438    10.1699   6.82614     M4V              GJ_1110_
3.34438   9.15311   5.80873     ~                PM_J15083+4132_
3.34452   9.3918    6.04727     M0V              GJ_192_
3.34495   9.2989    5.95395     M2               GJ_874_
3.34512   8.7827    5.43758     M2.0V            G_255-55_
3.34545   10.4846   7.13911     M2.5             GJ_690.1_
3.34789   9.24334   5.89545     M3.0             PM_J19468-0157_
3.34872   9.44016   6.09143     M2/3V            GJ_899_
3.34877   8.95267   5.6039      M2               BD-05_1737_
3.34998   9.25833   5.90834     M2.0V            GJ_3484_
3.35004   9.86681   6.51677     M3Ve             RX_J0713.1-0511_
3.35016   10.0866   6.73644     M1.5V            GJ_667_C_
3.35112   9.46972   6.1186      M2.5V            GJ_3280_
3.35156   9.49171   6.14015     M2V              GJ_4113_
3.35165   8.84911   5.49746     M1.5             GJ_2130_A_
3.35172   8.76391   5.41219     M2V              GJ_3441_
3.35287   9.87327   6.5204      M3               GJ_3661_
3.35337   9.13472   5.78136     M3V              GJ_569_
3.3534    9.51974   6.16634     M2.0V            GJ_133_
3.35365   9.59694   6.24329     M2.5V            GJ_3205_
3.35383   10.5749   7.22104     ~                GJ_1287_
3.35391   9.66733   6.31342     M3.0V            GJ_3271_
3.35451   8.77877   5.42427     M0V              GJ_1030_
3.35694   9.96857   6.61163     M3               GJ_524_
3.35709   9.91241   6.55532     M2V              GJ_4225_
3.35715   8.80419   5.44705     M0V              GJ_3023_
3.35848   9.75176   6.39327     M2.5             G_104-36_
3.35869   10.5375   7.1788      ~                G_199-42_
3.35977   9.31513   5.95535     M0.5V            PM_J08104-1109_
3.3611    9.38047   6.01937     M3.0Ve           GJ_3861_
3.36195   9.28915   5.9272      ~                UPM_J2206-7653_
3.36206   8.90644   5.54439     M2V              GJ_3968_
3.36273   9.07496   5.71222     M2V              LP_634-16_
3.36303   9.87767   6.51463     M2.5V            G_35-39_
3.36304   9.66065   6.29761     M3V              GJ_9492_
3.36309   9.73402   6.37093     M2.0V            GJ_47_
3.3632    9.55081   6.1876      M2.5V            GJ_3349_
3.36355   9.9653    6.60175     M2.0V            PM_J05200-2257_
3.3636    9.37257   6.00896     M2.5V            GJ_4149_
3.36496   9.43885   6.0739      dM2              GJ_393_
3.36549   10.4809   7.11546     M1               L_763-66_
3.3667    10.2954   6.92871     ~                LP_728-12_
3.36717   9.37673   6.00956     M2.0V            GJ_2066_
3.36752   8.70036   5.33284     ~                HD_167425B_
3.3677    11.1113   7.74358     ~                PM_J18292-3059N_
3.36811   9.56826   6.20015     M2               GJ_4288_
3.36821   8.82991   5.4617      M1.0V            GJ_9520_
3.36899   10.4021   7.0331      M2.5V            PM_J07199+8404_
3.36927   10.0838   6.7145      M2               LP_649-66_
3.36951   9.52648   6.15697     M2.0V            PM_J23229+3717_
3.36961   9.30443   5.93482     M2V              GJ_413.1_
3.36961   9.7896    6.41999     M2.5V            GJ_3452_
3.36971   8.68963   5.31992     M2.5V            GJ_195_A_
3.36995   9.60165   6.2317      M5V              GJ_4273_
3.37016   9.86247   6.49231     M3.0V            L_231-32_
3.37085   8.82699   5.45614     M1V              GJ_3548_
3.37145   9.91096   6.53951     ~                G_161-48_
3.372     9.43571   6.06371     M2               GJ_4262_
3.37253   9.58067   6.20813     M2.5V            GJ_2128_
3.37322   9.83752   6.4643      M3               GJ_3796_
3.37342   10.217    6.84359     M3V              GJ_813_
3.37358   10.2225   6.84891     ~                UPM_J1238-6514_
3.37374   10.0036   6.62981     ~                G_43-13_
3.37393   9.75539   6.38147     M2.5V            GJ_143.3_
3.37494   9.6641    6.28915     M2.5V            GJ_4056_
3.37499   9.59551   6.22052     M2.5V            PM_J15210+3057_
3.37516   9.77441   6.39925     M3               PM_J19296-7444_
3.37551   9.84335   6.46784     ~                UCAC3_94-383364_
3.37561   9.33206   5.95645     M3               PM_J23596-7309_
3.37628   9.40382   6.02754     M2.5V            LP_793-33_
3.37655   10.5006   7.12401     M3               GJ_1050_
3.3768    10.7054   7.3286      ~                G_48-15_
3.37875   9.28882   5.91006     M1.0             GJ_367_
3.37948   9.17937   5.79989     M2V              GJ_3218_
3.37986   9.22249   5.84264     M3               L_463-104_
3.38001   9.94214   6.56214     ~                LP_786-15_
3.3803    10.0003   6.62003     M3V              GJ_838.6_
3.38067   8.97157   5.5909      M3V              GJ_104_
3.38085   9.25583   5.87497     M2               GJ_3341_
3.38087   8.95521   5.57434     ~                PM_J11146-2732_
3.38097   11.2765   7.89553     sdM3.0           GJ_3189_
3.38179   9.2302    5.84841     ~                UPM_J0624-4605_
3.38194   9.97389   6.59195     K7               GJ_3961_
3.38223   9.93692   6.55469     ~                UPM_J1941-4602_
3.38373   9.15771   5.77398     M2.5Ve           PM_J04312+4217_
3.3847    8.81929   5.4346      M2.0V            GJ_3320_
3.38488   9.57048   6.18561     M2.5Ve           PM_J07129+3547_
3.38645   9.63756   6.25111     M2.5V            GJ_3057_
3.38655   10.4379   7.05131     M4V              L_51-47_
3.38693   8.56627   5.17934     M1V              GJ_1041_A_
3.38798   10.565    7.17705     sdM3.5           GJ_455_
3.38815   9.98122   6.59307     M2.5V            GJ_3598_
3.38856   10.0199   6.63136     M2.5             GJ_3840_
3.38898   9.94234   6.55336     ~                LEHPM_3996_
3.38969   8.71659   5.3269      M2               LP_843-16_
3.38996   9.12483   5.73487     M2.5V            GJ_1036_
3.39031   9.63698   6.24667     M2.5V            GJ_3195_
3.39055   9.49219   6.10163     M2               LP_925-37_
3.39116   10.7825   7.3913      ~                UPM_J0843-7403_
3.3912    8.19283   4.80163     K7V              GJ_461_
3.39138   9.63733   6.24595     M2V              GJ_70_
3.39288   10.1534   6.76048     M3V              LP_546-50_
3.393     9.01316   5.62016     M2               GJ_3344_
3.39312   9.23883   5.84571     M2+Vk            CD-25_15988_
3.39352   10.1794   6.78585     ~                UPM_J1852+1918_
3.39469   9.99156   6.59687     M2.5V            GJ_4129_
3.39504   10.612    7.21692     ~                LP_853-5_
3.39599   9.1045    5.70852     M5V              GJ_3005_
3.39743   9.73519   6.33776     M3.0V            GJ_1203_
3.39744   9.11921   5.72177     M2.5V            GJ_176_
3.39776   9.73627   6.33851     M2V              GJ_4105_
3.39784   8.51411   5.11627     M2:V             GJ_3131_
3.39786   9.37194   5.97408     M2+V             GJ_1136_B_
3.39873   8.87508   5.47635     M1.5             LP_831-68_
3.3991    9.71797   6.31887     M2.5V            GJ_4016_
3.39985   10.0403   6.64044     ~                G_142-26_
3.40063   9.55381   6.15318     M2.5V            GJ_4143_
3.4013    9.73747   6.33617     M3               PM_J01484-7058_
3.40138   9.34525   5.94388     M4V              GJ_739_
3.40164   9.91758   6.51594     ~                UPM_J1605-6115_
3.4024    10.9071   7.50466     ~                LEHPM_4555_
3.40301   11.1011   7.69805     M3               GJ_543_
3.40337   8.90889   5.50551     M1.5             GJ_1009_
3.40384   10.3559   6.95208     ~                PM_J17573-5229_
3.40445   9.20724   5.80279     ~                L_140-250_
3.40474   9.90455   6.49981     M2.0V            G_167-29_
3.40574   9.39917   5.99343     M2.5             GJ_452_
3.40603   9.92299   6.51695     M4V              G_71-22_
3.40907   9.59025   6.18118     M2.5V            GJ_226_
3.40965   10.476    7.0664      M2.5V            GJ_589_A_
3.41092   9.28728   5.87636     M2.5V            GJ_140_C_
3.4112    10.3129   6.90172     ~                UCAC3_40-6918_
3.4118    9.17082   5.75902     M3.0V            GJ_3528_
3.41185   9.82815   6.4163      M2.5             GJ_347_A_
3.41202   9.84038   6.42836     M1:              GJ_319.1_B_
3.4122    9.79239   6.3802      M2.5V            GJ_3790_
3.4127    9.74832   6.33562     M2.5V            GJ_3563_
3.41332   9.13045   5.71713     M1.5Ve           L_173-39_
3.41363   9.95233   6.53871     ~                L_260-120_
3.41368   9.15103   5.73735     ~                CD-36_171_
3.41408   10.0971   6.68299     M2.5V            LP_138-20_
3.41419   10.5559   7.14174     M4.1             LEHPM_2848_
3.41468   10.8319   7.41718     M3               GJ_4023_
3.41476   9.44887   6.03411     M3Ve             CD-36_14261_
3.41489   10.055    6.64011     ~                PM_J16535-5632_
3.41553   8.92142   5.50589     M3.0V            G_196-3_
3.41666   10.0178   6.6011      M2.5V            GJ_357_
3.41666   9.11588   5.69922     M2.5V            PM_J08293+0355E_
3.41709   9.62868   6.21159     ~                L_63-46_
3.41758   9.48385   6.06627     M3.0V            GJ_3508_
3.41768   9.99187   6.57418     M2.5             LP_854-3_
3.41812   10.3661   6.94798     ~                G_186-7_
3.42141   8.88567   5.46426     dM2.0            V*_V401_Dra_
3.42239   10.1198   6.69737     M3V              GJ_725_A_
3.42491   8.57259   5.14769     M2V              GJ_372_
3.42524   10.6493   7.22406     M2.5V            PM_J09218-0219_
3.42691   9.24013   5.81322     M3-V             GJ_752_A_
3.42734   10.0805   6.65311     M2.5             GJ_3019_
3.42782   9.09559   5.66776     M2.5V            GJ_119_B_
3.42956   9.37329   5.94373     M2.5V            GJ_9108_
3.42991   9.86816   6.43825     M2.5             GJ_3249_
3.43011   9.7274    6.29729     M2               L_136-1_
3.43018   9.76966   6.33948     ~                UPM_J2011+3824_
3.43027   10.4114   6.98109     M3.0V            GJ_4312_
3.43036   9.23225   5.80189     M3V              GJ_463_
3.43052   10.0019   6.57141     M3.0V            G_237-61_
3.43104   9.9082    6.47716     M2V              GJ_671_
3.43239   9.77554   6.34315     M3.0V            GJ_3986_
3.4338    10.0402   6.60639     ~                L_489-3_
3.43386   9.44509   6.01123     M3               LP_837-19_
3.43397   10.577    7.14305     M3               LP_739-36_
3.43448   10.1371   6.70258     M2V              GJ_1242_
3.43506   9.60298   6.16791     M2.5V            G_172-11_
3.43527   8.91571   5.48044     M2V              GJ_851_
3.43622   9.90073   6.46451     M3.0V            GJ_9773_
3.43666   10.3203   6.88366     M2.5V            GJ_100_C_
3.43792   9.90294   6.46502     M2.5V            GJ_1099_
3.43816   10.3115   6.87329     M3               GJ_3141_
3.43889   9.98373   6.54484     M3.0V            Ross_567_
3.44108   9.6025    6.16142     M3.0V            GJ_3427_
3.44129   10.5492   7.10788     M3               LP_987-23_
